time,uname,comment,star,title,support,sentiment_score
"
                    2008-02-24 16:32:47
                ",半袖,没有触目惊心的科幻大场面，娓娓的说伦理、说基因技术的双刃剑。落了泪的点不是主角，而是最后那个医生，原来他一直都帮助着Vincent，这种梦想一旦被共享，也就推动了第一块多米诺骨牌。有趣的是，片名本身是由DNA的碱基组成的，还有剧组成员名字出来的时候，也是先凸显出G.A.C.T，很有心思的小细节。,5,力荐,3422,0.9999999014454742
"
                    2008-07-27 16:04:13
                ",荔枝超人,“我只是把身体给了你，你却让我分享了你的梦想”（Nyman先生的配乐太惊艳,4,推荐,3425,0.9963762803729748
"
                    2013-02-02 20:45:00
                ",同志亦凡人中文站,人类的历史就是一部歧视史，财富、地位、年龄、性向、肤色...基因决定人生，不过是把这种歧视从人的出生开始以科学的形式固定下来。电影想讲述的是：我也许没有伟大的基因，但我有一颗造梦的心——我就是那个统计学上渺小到不计、但没人可以抹去的1%。,5,力荐,2675,0.9999999999440998
"
                    2012-04-11 21:55:30
                ",丁小云,看了这部《千钧一发》，没想到还真不错，男煮饺儿追求梦想时不给自己留任何后路的精神真鸡巴励志啊……这种励志非心灵鸡汤式励志，而是心灵牛鞭汤式励志……我们曾经都是星尘，莫名其妙地来到了父亲的睾丸里，来人世走一遭后重新变成星尘……反正迟早变星尘，不如追梦尽情活…… ,5,力荐,2072,0.9999999963893149
"
                    2012-04-07 23:01:50
                ",撒旦的表妹,看名字以为是恐怖片，没想到是这么走心的风格。裘德洛的出场太惊艳了，那双眼睛，那个孤傲的眼神和表情让人难忘。可他最后结束自己生命的方式太残忍了，难以接受。,5,力荐,1902,0.9985582258212965
"
                    2008-06-29 03:50:00
                ",无心,UMA太漂亮了,3,还行,321,0.7920597203353125
"
                    2017-06-09 14:40:48
                ",根,长伊桑霍克这样的被认为是基因差……,4,推荐,3184,0.4093425730424306
"
                    2010-08-01 19:43:57
                ",Doublebitch,当你有梦想 全世界都会帮你,5,力荐,2466,0.9493320222116038
"
                    2012-04-07 23:59:38
                ",私享史,问题不在于基因，也不在于决定论，而在于一种万恶的标准和秩序，试图消灭美妙的多样性。,4,推荐,2024,0.9999128121489976
"
                    2012-03-10 12:44:47
                ",川总,古怪的老电影气质，很励志，有点基。世界若是真的如此不公平，那我们就集体作弊去吧。,5,力荐,1664,0.6500640739396878
"
                    2010-05-27 21:16:51
                ",阿子,现在再看，还挺腐的。。。,4,推荐,1813,0.8942666426260942
"
                    2016-02-01 01:48:41
                ",左胸上的吸盘,豆瓣这么高的分，你就知道它肯定有热血和鸡汤的意思了。前半段老实尴尬，这哪是太空公司不如叫脸盲公司好了，就这么容易混进去？其实在剧本架构上是十足的套路活，好在在类型上做出了混搭的新意，节奏铺垫之下，煽情点的安排也比较合理，这种，才叫做合格的工业化电影。,3,还行,113,0.9990566445127186
"
                    2018-11-27 04:01:22
                ",无效设备,"2018年11月26日，人民网的新闻宣称，世界首例免疫艾滋病的基因编辑婴儿在中国诞生。
《千钧一发》里最令人动容的是，Vincent作为未来世界里的""瑕疵人""，绝不回头，绝不留后路的追梦历程，既然是浩瀚宇宙中微如星尘般的存在，又何惧以星尘的模样""归家"" ，在人世间放手一搏尽兴地活是Vincent的选择，也是影片除基因重组，人伦道德等探讨点，传达给观众的更重要的生命意义。
但结合今天的新闻来看，片中对基因技术，人类伦理的平铺直叙，令人背脊发凉，正如《黑镜》里所说“我从没想过自己会活在未来，但我现在TM就在未来。”",5,力荐,474,1.0
"
                    2010-10-02 01:13:41
                ",spencer,梦想与扼杀梦想的不公平，过去、现在还是未来，这是人类戏剧的永恒主题之一。,5,力荐,578,0.9999984597061717
"
                    2012-04-08 12:17:23
                ",徐若风,这片子在我的科幻片单里绝对能排到前10。《楚门的世界》编剧的导演作品，比《楚门的世界》无论概念还是执行都好太多了，美术设计和世界观尤其精彩。“我就是那个统计学上无关紧要、但没人可以抹去的1%。”改变生命、分享梦想，泪目。,5,力荐,347,0.9999999999643099
"
                    2018-09-01 14:46:45
                ",席德,探讨先天不足（伊桑霍克）和后天残疾（裘德洛）应该如何面对生命，给了个令人无语的答卷——前者可以飞天，后者可以去死。“你借给我你的梦想”，结果裘德洛还是无法获得救赎，难道这梦想是有借有还吗。这个结局要说是“励志”的话，那真是把残疾人不当人了。,3,还行,68,0.9999638814942491
"
                    2011-04-15 22:33:01
                ",20个小明≯,非常优秀的科幻电影！小时侯看过一次，丝毫没有察觉这居然是97年的作品 !今天重温依旧无法看出，当时囫囵吞枣也没法理解其中深意，如今看过后不禁唏嘘感叹！影片各个方面都堪称精品！导演对节奏拿捏得非常精准，看似平淡的叙事，表面下却暗流涌动！好剧本、好配乐、好演员、好导演，成就一部好电影,4,推荐,734,1.0
"
                    2011-12-21 23:55:51
                ",黄青蕉,科幻版天才雷普利,5,力荐,537,0.6088063272927468
"
                    2007-12-25 13:43:07
                ",巽,这名字译得太搞了～＝＝,4,推荐,861,0.13378499227806995
"
                    2011-05-25 23:54:42
                ",脱氧核糖十三,DNA雙螺旋結構的樓梯，分隔著表面的光鮮和背地裡的苦痛。即便他能夠超越自我完成最高的指標，但永遠只能躲在地下室樓梯的背後；即便他能坐在上層面對訪客優雅微笑，但拖著雙腿爬上樓梯的過程卻艱辛異常，而即使自殘之前，那兩塊銀牌同廢掉的雙腿並沒有什麼差別。再看還是滿分電影。永遠的排名前三。,5,力荐,251,2.3986333407721716e-05
"
                    2010-10-04 01:17:29
                ",cincin,一个凄美的基情故事,4,推荐,670,0.9275025382662487
"
                    2017-04-02 22:41:40
                ",亚比煞,没有什么能比坚定的知道自己要做什么，并且拼出十二分的努力去完成它，更幸福的事了。哪怕是所有人告诉你，你注定做不到。对文森来说，是上太空。对我而言，是写出最好最真诚的作品来。不要把生命耗费在迷茫和颓废中，行动起来，让它燃烧起来。,4,推荐,334,0.9999916251665096
"
                    2014-08-25 17:10:43
                ",Amberose,太精彩了，所有细节都很重要，而且正是三个主演的颜值巅峰时期,5,力荐,266,0.9981710855072085
"
                    2012-11-19 23:39:36
                ",榕十三,出色的科幻作品所展示的并不仅是前沿科技，而是能通过其揭示人类真正的问题。有诗意、有力量、有感动，还有那诱人的西装和最好韶光里英俊的脸庞。,5,力荐,143,0.9999999951191838
"
                    2018-07-04 14:42:31
                ",蜉蝣,尽管格局已经这么小了，依然漏洞百出。科幻外衣包裹下的无聊案情。,2,较差,35,0.8236735644311239
