time,uname,comment,star,title,support,sentiment_score
"
                    2013-07-17 15:08:46
                ",同志亦凡人中文站,为欲而生，为爱而死。最懂女性的阿莫多瓦，却拍出了荡气回肠的阳刚之爱。罗兰·巴特说：“我会竭尽全力，赠予那会使你窒息的东西。” 说的就是这样毁灭一切的爱情。PS阿莫多瓦的电影真的很像毕加索的绘画，明艳怪诞，有着内容挣脱形式的奇趣～,5,力荐,164,0.9999941488831512
"
                    2013-09-08 23:14:28
                ",柴斯卡,前面略狗血，但结尾简直赞爆了，就是喜欢这种阿修罗王式的疯子！电影展现了拉美西葡人士的幸福生活：一见钟情，二见打炮，三见动真心，四见短兵相接。。。与之相比，我踌躇了一年，也没敢给男神留言。。。,4,推荐,151,0.9999992155609091
"
                    2010-01-27 15:23:26
                ",shu,爱从不需要有迹可循的，欲望没有法则。,5,力荐,107,0.9648621622434164
"
                    2016-12-11 12:32:04
                ",米粒,阿莫多瓦的电影剧情一如既往地奇情（可能这部还算稍微好点儿的），不过骚气溢出屏幕、荷尔蒙爆裂的的班德拉斯还是足够让人惊掉下巴... 他成功诠释了一种可弯可直的气质！让人gay-dar失灵的罪魁祸首啊...,4,推荐,39,0.9999890983492278
"
                    2014-01-11 23:58:28
                ",X,想打七颗星!与同性无关！看完阿莫多瓦的片觉得之前看的情色都弱爆了！他才是是真正如何懂得玩味性感和浪漫的导演，而不是那些只懂得拍脱光了猛干的人，；论轻SM在SEX中的应用。。。BTW，非常喜欢阿莫多瓦对Juan的男人的fetishsism，用西语说起来很赞。最后一个镜头想到了烈焰焚币的结尾。嗯，已成脑残,5,力荐,71,0.9396715625753769
"
                    2011-03-22 00:38:16
                ",MaY.,只为拥有你一小时。谁能责怪偏执狂的爱。,4,推荐,76,0.9080257771465814
"
                    2016-05-07 17:49:10
                ",冰红深蓝,炽烈而极端的同性爱欲，生命中的最后一小时。阿莫多瓦标志性的火红及其他灿烂的色彩搭配，通过自撞失忆后的康复倾谈述出人物前史，乱伦+私奔+变性的行为链太离经叛道了。以揉皱的纸(周围黄光+白色聚光)呈现演职员表和自渎戏中戏开场。分别与两位男友通话的分屏并置:服色与面部朝向的异同。（8.0/10）,4,推荐,30,0.9999999993022672
"
                    2014-01-31 06:46:05
                ",刀尖舔蜜,男猪是Gay姐姐是人妖 男猪深爱一个不那么爱自己并离开自己的男孩 另一个深爱自己的占有欲强的男孩出现并杀死了离开男猪的男孩 为了能再次见到男猪 男孩跟男猪的人妖姐姐谈恋爱……最后男孩为了能跟男猪呆上一小时付出了生命的代价 PS.年轻时候的班德拉斯是尤物啊！9/10,5,力荐,27,0.9999999999999796
"
                    2014-01-14 06:11:45
                ",兮称,演员难看，编导刻意，及其乏味的性关系，一点没有后来沉稳细腻的大师风范,2,较差,3,0.9999503330830566
"
                    2008-07-27 02:08:41
                ",紫漠,阿莫多瓦让我吃了一惊，他似乎和法斯宾德有点同源了。,4,推荐,40,0.9127294020076
"
                    2011-02-18 09:39:22
                ",眠去,看到最后忍不住哭了，“谁还能找到似我这样的爱人”,4,推荐,33,0.9557159653371161
"
                    2018-06-29 16:39:10
                ",Muto,色彩缤纷的胶片遮盖着主人公上一场爱情的过往，然而于暗房中沉睡的记忆却偏偏被他下一场真实的爱情唤醒。毫无疑问，遵循《欲望法则》一定会通往革命，但恐怕唯有阿莫多瓦灵巧的手配上那台导火索似的打字机才能将众多支离破碎的元素缝合成一部烟花式的电影。它拔地而起绮丽的美令翘首仰望的人叹为观止。,5,力荐,11,0.9999999999936968
"
                    2012-07-08 22:06:32
                ",萨嘎摩多熊猫桑,谁会想到那些强烈到疯狂的爱，竟能被孱弱的情感伤害。,5,力荐,26,0.985186049616873
"
                    2016-11-20 22:28:04
                ",Panda的影音,同性、变性、性爱、乱伦、凶杀……很典型的早期阿莫多瓦作品：戏剧张力十足故事在有条不紊的镜头里却讲述得跌宕起伏，可惜那场灯塔凶杀的过程却设计得让我有些不满。……爱情里疯狂的占有欲，促成了无法挽回的过错。……再联想到《不良教育》，我突然挺好奇阿莫多瓦因其电影导演的身份潜规则了多少人？,4,推荐,18,0.9999999999828055
"
                    2019-07-03 17:38:56
                ",寒枝雀静,B / 大概可以和《斗牛士》并列为早期的转折之作。剧作更加圆润流动的同时更加突出了形式感以完成细微的心理渗透（平移、局部特写、大远景、俯拍愈发娴熟），某种程度上正是这种带有“物性”的镜头避免了文本上驳杂心理角力架空的可能——这种走向深度的融合在之后的《崩溃边缘的女人》中达到了一个阶段性的巅峰。但后半部分的叙事节奏确实有些急躁，压迫感、零碎感有些过于突出而欠缺某种“散漫”的气质，倒是结尾一如既往地稳。,4,推荐,13,0.9999999999807905
"
                    2013-05-10 21:50:28
                ",欢乐分裂,现在看阿莫多瓦，终究失去最初观感，虽仍被这病态的激情、畸形的关系触动，毕竟时间在不停向前；“我们如此孤独，时过境迁，我仍深爱着你。你是否还能找到这样的爱？像我对你这样纯洁的爱”这个注定要出现并消失毁灭的人，真是命运里一道无法泯灭的伤痕。,3,还行,33,0.9999999999999649
"
                    2015-06-19 23:01:54
                ",刘浪,阿莫多瓦模式的完全成熟，此后的同性、变性、父奸、教堂、失忆、乃至偏执的班德拉斯等元素都已经显现。影片中极有意思的三个细节是电话分屏的朝向、车灯与灯塔的高速相融，以及打字声与音乐的完全贴合。将偏执与爱恋做到极点。,4,推荐,9,0.9999869516722041
"
                    2023-09-17 23:49:31
                ",Mr. Infamous,欲望是唯一诚实的面具，血淋淋地披甲上阵，辉煌地等待圣殇，一小时，一秒，也是永恒。阿莫多瓦不仅找到了、拓宽了自己的路，而且让曲折、密布的大道与小径，岔出整个宇宙，《不良教育》《人类的呼声》等等电影在预言，而我们终将会在伏笔中领略创世的机敏与激情，何况冲破二元性别的藩篱，对边缘人群的热爱和关照，在音量少而弱的彼时，早已跃到较之当下依然先锋、尖锐的下一阶段，能因此得到启迪的观众，是如此幸运。而且演员永远诱人，班德拉斯的张力简直喷薄。终于等到真正完美的场合，跟能够如数家珍的小溪、罗伯特，在家里放大共鸣腔去看碟，把这段经历，刻入电影的纹路。20230916-17,5,力荐,2,1.0
"
                    2021-11-15 15:41:24
                ",當年。,少年的爱总是冲动的，炙热的。烧伤自己的同时也烧伤了身边的人。难以想象这部同志片是近40年前的，影片超前，质量上乘。,5,力荐,3,0.9997987818405302
"
                    2019-05-12 17:44:54
                ",嘟嘟熊之父,在失控的边缘反复振荡，喷涌出的狗血才是阿莫多瓦宇宙磁场轮廓唯一的勾勒方式。相较《不良教育》，不做道德批判，不设置情节圈套，而是以更直白的表达方式对爱欲进行终极定义。那些灵魂中不堪的，昏惑中罪孽的，都在交缠的肉体和燃烧的火光中得到释放。,4,推荐,5,0.9999998203679598
