time,uname,comment,star,title,support,sentiment_score
"
                    2011-03-04 22:31:49
                ",UrthónaD'Mors,是谁扶持了这个腐败的系统？演的很卖力很好看，犯罪以及政治因素都很真实啊，黑暗的政府黑暗的勾结，唯一让我无法忍受的是他们呱呱的说话方式闹心啊。男猪脚很有气质啊,4,推荐,387,0.9999889707865892
"
                    2011-04-09 15:02:54
                ",战国客,这是巴西影史票房最高的影片，如果我们也敢拍一个这样的片子，我相信绝对会成为世界影史票房最高的影片。,5,力荐,1721,0.9955805840283912
"
                    2011-11-30 00:08:58
                ",胤祥,影片的强叙事旁白连起来就是一片论文啊有木有，继续福柯啊。这一次成功接续到意大利政治电影及其后的光荣传统之中，论述条理清晰，论据有力，成功给出一种复杂社会力量博弈的解释。太个人英雄主义。找了半天发现美嘉的是原声版，不过中影公司你敢不为了节省那么二十分钟删戏么？,4,推荐,56,0.9999834992605998
"
                    2011-11-28 15:07:36
                ",大奇特(Grinch),倡廉只是表面，反腐才是根本,4,推荐,52,0.32657491643546543
"
                    2011-11-26 01:10:52
                ",张小北,国内公映版本略作删减，但即使这样，仍然值得在影院看一遍这样的电影！,4,推荐,53,0.9956818451422181
"
                    2011-03-16 23:05:09
                ",胡子（胡续冬）,牛逼得无语了，直接5星。本以为第二部会比第一部差点，结果发现第二部给力得更上了一档。最后追问“系统”源头的时候那个从Esplanada穿过国会大厦再穿过国旗塔的航拍镜头帅呆了！气贯长虹的反动豪情啊,5,力荐,781,0.9705603140428127
"
                    2011-03-16 22:55:33
                ",阿子,苦啊，这咋迎奥运啊。这片太猛了。,5,力荐,607,0.6410043122488357
"
                    2011-03-04 19:47:35
                ",范同学,比第一部更加震撼，从体制的角度去诠释暴力、政治、民主的多重困境。,5,力荐,365,0.9999995155795762
"
                    2012-04-06 10:15:00
                ",乌鸦火堂,比第一集强出很多，更加赤裸裸的反应了现实社会问题，阴暗面与体制的腐败渗透到各个阶层，力道相当足。这部电影在剧情与娱乐层次上升级到极高的层次，结尾令人意味深长。相当精彩的电影,4,推荐,23,0.9999999973140463
"
                    2011-02-27 09:28:44
                ",白色的蓝,真敢拍……,3,还行,324,0.4187286724266306
"
                    2014-07-08 13:24:42
                ",掉线,【B】比第一部确实是好出不少，整个剧情脉络庞大复杂了许多，政斗武斗都十分精彩。但硬要说这娱乐片多有深度就是扯蛋了，只是点皮毛功夫就让愤青高潮了,4,推荐,11,0.9975134724836724
"
                    2011-02-27 01:44:06
                ",柏林苍穹下,"到“体制外”去，做“特立独行的一小撮”！——野心与力度均超越第一部。
",5,力荐,256,0.9926950897750073
"
                    2011-05-09 10:40:50
                ",shawnj,以后少看这类片子了，血液上涌，整个脑袋和脖子都涨得疼,5,力荐,241,0.8837605196270768
"
                    2011-11-25 20:35:48
                ",有心打扰,1.这不是电影，而是一场生活，是关于无数人的人生；2无比逼真的枪战戏，你手握着枪支，心里是害怕到绝望还是充满兴奋的快感？3.浮华的政权踩在腥味的血泊上前进。一具具无名的尸体被遗弃、被忽略，他们成就了这个腐败的城市。,4,推荐,24,0.9999999950353367
"
                    2011-03-01 02:14:44
                ",安东,远超第一集！,5,力荐,147,0.6862508842826402
"
                    2015-12-22 14:51:01
                ",托尼·王大拿,第一部是泾渭分明的正邪对立，揭开表面的肮脏疮口，第二部则是一团混沌的灰色地带，直击内里的顽固癌症；疮口易于清理，癌症却难以治愈，于是只懂得以暴制暴的BOPE沦为利益集团的棋子，试图从体制内改变体制的人要么被同化要么被毁灭；个人只是体制这部机器的小零件，永远可以被替换，这就是其可怕之处,5,力荐,98,0.999999995298547
"
                    2011-02-26 23:23:31
                ",Dean,主题比第一部更宏大更深刻了，直接着眼于”政府--自卫队--精英部队--毒贩“一条线的黑暗体制；政府与自卫队相互勾结互惠互利，精英部队成了一枚棋子，而毒贩反而成为了牺牲品。。。超越了前作的续集，精彩、震撼、深刻。。。,5,力荐,78,0.9999999993719713
"
                    2011-11-27 17:21:17
                ",Sophie  Z,无法理解这电影是怎么被允许在大陆的影院上映的……太过彪悍了……,4,推荐,17,0.986462952889853
"
                    2022-09-17 21:31:00
                ",内陆飞鱼,毒贩再狠，狠不过警察，警察再黑，黑不过政客，政客再黑，黑不过……低阶的怪兽总是被高阶的吃掉，在利维坦的大机器上，螺丝取之不尽用之不竭，总是随时可以被替换……,4,推荐,10,0.15660513053032565
"
                    2011-03-07 22:26:48
                ",安蓝·怪伯爵𓆝𓆟𓆜,确实比1好看。里约真的处处重武器啊？！还要不要去玩儿啊！,4,推荐,8,0.09248981898575437
