time,uname,comment,star,title,support,sentiment_score
"
                    2012-11-22 05:13:45
                ",Obtson,深邃阔海，浩缈星空，绝境谕旨接踵而来，漩流深处响起弥撒之音。李安从来都不会纵情，他只是个温柔的人，腼腆着讲述内心的哲学。,4,推荐,5562,0.9999996952064832
"
                    2012-11-22 13:54:42
                ",海棠,语言匮乏。就想搬个板凳坐电影院门口跟行人说：来嘛~,5,力荐,15279,0.7520445472738362
"
                    2012-11-24 01:20:47
                ",fish哥,【狐獴】，艺名丁满，出道时因自身面部表情傻不被业内看好，一直无名，早期作品有《狐獴大宅门》、《狐獴国度》。94年因参演《狮子王》名声大噪，后与疣猪彭彭发行单曲《哈库拉·马塔塔》，并出演电视剧《彭彭丁满历险记》，全球热播。近期，它又在《少年派的奇幻漂流》有着出色表演被更多观众熟知。,5,力荐,8758,0.9999999999302609
"
                    2012-11-22 03:30:54
                ",psycho DC,整座岛上都是丁满！！！,5,力荐,8204,0.08711849436500796
"
                    2013-02-11 19:25:28
                ",朝暮雪,"1884年，“木犀草”号沉没，4名船员被困在南大西洋。
被困20天后，船员A、B表示，以17岁男仆理查德·帕克的的死换取其他人的生存才是明智的选择，而船员C反对。
最终A杀死了理查德·帕克，事后三人分食了他的肉，因此得以生还。
后来法庭依法判处A和B死刑，但英国女王将刑期减至6个月监禁，因为她认为A和B是吃了理查德·帕克的尸体才活下来，如果把他们判处死刑，那么理查德·帕克就白死了。
英国女王最终确立了一个普通法的先例——危急状态无法构成对谋杀指控的合理抗辩。
《少年派》就是以此为原型，派吃掉了其它三个人得以存活，并对人们说了另一个版本的故事，是老虎（老虎的名字正是理查德·帕克）吃了斑马、狗、猩猩。
其实老虎就是派分裂出去的人格，派就是老虎。
现实中是理查德·帕克被三位船员吃掉了，李安则是让理查德·帕克吃了三位船员。",4,推荐,2887,0.9999996646357144
"
                    2012-11-22 21:03:03
                ",木卫二,不得不承认，跟要讲的漂流故事一样，电影有个挺吸引人的3D开头。中间开始乏力，大段大段重复的明信片场景，呼唤神灵喊妈妈。至于所谓的黑暗版，这种流于表面、直接扔给倾听者（观众）去选择的方法，真的很独到吗？信哪个会提升你的人生感悟么？？,3,还行,2440,0.9999999974800977
"
                    2012-11-22 23:36:20
                ",同志亦凡人中文站,基督在旷野修炼，魔鬼要求他展示奇迹将石头变成面包。但基督拒绝了，因为奇迹就是魔鬼的诱惑。故事出现第二个版本正是印证了这一点。它让电影主旨反转：不再是关于信仰的确立，而是它的缺失——信仰不能建立在奇迹之上，但假如你面对一个奇迹，却选择拒绝去相信，这就是没有信仰的悲哀了。,4,推荐,2075,0.9999999999868177
"
                    2012-11-23 06:19:09
                ",亵渎电影,不知道为什么有观众看完电影看到了信仰，或者又相信上帝了。而原著是让人宁愿相信有上帝，实际上故事的真相血淋淋的告诉你这个世界上根本就没有上帝。在清醒者眼里，你清楚事实的真相，你知道上帝没用；在善良者眼里，你宁愿相信稍微不太残忍的海上驯兽，你宁愿自我选择去相信美好和信仰而已。★★★★,4,推荐,1410,0.9999999999979334
"
                    2012-11-23 00:06:34
                ",柏林苍穹下,“我心里有猛虎，在细嗅着蔷薇，审视我的心灵吧，亲爱的朋友，你应战栗，因为那里才是你本来的面目。”——西格夫里·萨松,5,力荐,5832,0.9997725103582711
"
                    2012-11-22 16:09:25
                ",LOOK,绝对李安最差作品，一开场的《动物世界》就让我对这片失去信心了，整部影片毫无节制的温情(完全就是台湾人最爱唠叨的“要加油噢”的调调)与卖萌（那个狐濛太崩溃了）使得李安本来最擅长操作的成长主题停留在最表层。我是感觉李安既然这么爱3D，为何不直接拍一部DISCOVERY式的3D纪录片？,2,较差,348,0.9999999997424753
"
                    2012-11-10 23:37:06
                ",Run Girl Run,"「我的父母 我的兄弟 理查帕克
最後都離我而去了
到頭來我相信人生就是不斷地放下
然而痛心的是
我都沒能好好的與他們道別」
All of life is an act of letting go but what hurts the most is not taking a moment to say goodbye.


李安今天到達現場　驚喜至極",5,力荐,4412,0.9131780484609169
"
                    2012-11-11 00:00:00
                ",绊倒大象,李安的片子越来越有得道升仙的感觉。。。把奇幻的世界也拍的太美了/见证上帝的说辞是真是让人羡慕有信仰真好/男主角π说人生虽然要放开一些事物，但是放开的时候还是要好好的道别呀。然后我就哭了。。。,5,力荐,4201,0.9999999987695185
"
                    2012-11-21 01:43:45
                ",SAMMAX,李安現在影片畫面越來越美，但內容越說越白話...而且誰說這片跟柏格曼有關...,2,较差,224,0.9887005897398766
"
                    2012-11-22 13:07:58
                ",叶子阿姨,我以为它会回头，但它只是朝着森林深处望去，然后永远消失了。也许父亲说得对，它根本没有把我当成朋友，但我非常确定，我在它眼中看到的，绝对不只是我自己目光投射的倒影。它就那么头也不回的走了，但在我内心深处，它永远与我同在。,5,力荐,4098,0.9999997271120055
"
                    2012-10-01 08:32:30
                ",Iberian,确实不是《生命之树》....虽然故事讲的有点“纺锤形”，不过对于一个人一只虎在海上漂了将近两个小时来说，全程没尿点除了无与伦比的3D之外，人虎间的化学反应也吸引人！3D绚丽又不炫耀都是为剧情服务，一个片头就把观众震的一片惊呼。中段更是惊的我心里阵阵的“我操”，而且看的我都有点“深海恐惧”,4,推荐,638,0.9999999925537346
"
                    2012-09-29 10:55:21
                ",米粒,五星献给自己看到的最好的3D电影。李安自己也说，拍这电影是不可能完成的任务，但他自己辛苦努力四年终究做到了。第一次如此感受到3D是一部电影不可分割的一部分，以及变换的画幅比例、层层交替的剪辑，一切都是为了故事本身。故事从冒险到有些奇幻，PI其实没有很多内心表达的镜头，但我可以感受到它,5,力荐,2453,0.9999999993419137
"
                    2012-09-29 11:20:29
                ",花花,在纽约电影节开幕上看了首映，唯一的感觉就是画面真的太！屌￼！了！！！！情节非常紧凑，高潮叠起，3D的效果也不是盖的！！！再说一遍，真的太屌了！！！,5,力荐,1621,0.9841359639014455
"
                    2012-11-22 11:25:03
                ",白发生,每个人内心深处都渴望美好的事物，却总是无力改变现实的残酷，唯有调整自身的态度，方能为生活寻得一条出路。派将穿透漫天乌云的一线曙光视为神迹，我们又何尝不是因为对光明的憧憬而找到前行的勇气。人生就是不断放下的过程，终有一天能够坦然面对生命中那些遗憾的如影随形。,5,力荐,1722,0.99999999999994
"
                    2012-10-21 06:53:48
                ",tintin76,震撼人心的镜头不少，随便数几个：镜面海、水母夜、飞鱼来袭……3D效果最强的场景之一是奄奄一息的老虎躺在少年腿上的那个夜里，整个影院就像在滴雨，我真的有抬头看是否是电影院天花板漏水了……,5,力荐,1398,0.7587792707837983
"
                    2012-11-23 16:47:48
                ",高压电,3D是一项恶心的发明。世界信仰大团结，人与动物一家亲，欢迎李安来导演中国春节联欢晚会，谢谢。,3,还行,265,0.9997412232334273
"
                    2012-11-22 22:02:57
                ",谢玩焉,真的谈不上五星那么棒，他想表达的其实都没有表达出来。信仰？告别？绝望？希望？还没美国派表达的清楚呢！,3,还行,168,0.9998584895309541
"
                    2012-11-23 16:22:21
                ",shuli23333,不知道是不是我太肤浅和矫情，电影哪里好看啊！！！！！！！全程昏昏欲睡。,2,较差,206,0.0737347390290416
"
                    2012-11-22 02:48:49
                ",Q。,「人生就是不断地放下，然而痛心的是，我都没能好好的与他们道别。」Imax相当加分，这并非3D效果运用的最好的一部电影，但炫目而非炫技视觉效果， 与电影合二为一融为一体。美轮美奂的场景如一场梦与哲学，是信仰与理性的完美对话，孰真孰假其实并没有那么重要。★★★★☆,4,推荐,452,0.9999999977666605
