2005-06-12 02:22:09,Jean,重看依然很喜欢很喜欢,4,推荐,0,0.932736266156719
2008-12-03 01:45:57,袋鼠,别指望会回心转意，别指望良心，当激情蒙昧她的双眼，什么也不能相信。和一个人相处，自已付出再多也没用，未来实在是个迷茫,4,推荐,1,0.99875734142133
2008-12-15 17:01:08,蓝朵,"我想这必定是我在这个月份看的最好看的电影,如此风景如画,如此忧伤动人,如此丝丝如扣,而那,在很遥远的三十八年前的电影.",5,力荐,4,0.9998913119382132
2009-03-27 20:26:42,La Roca,摄影精致得没得说，除了崇拜的《天堂之日》以外，就是它了！,5,力荐,1,0.9994571943929564
2009-04-10 21:40:50,安猪啦,第一次看雷恩的女儿的时候，我还在上小学。算是我人生中最早的几部严肃的伦理爱情片了吧。我记得至此以后我有好几个星期都失眠，那时的我对于爱情还是似懂非懂，但是还是被如此沉重的情感重创了。多少年后这还是一部让人难忘的电影。,5,力荐,3,0.9999999825902476
2009-06-30 13:11:48,太咖,大卫里恩史诗电影中的遗珠,5,力荐,0,0.9212216103786752
2009-09-26 21:33:41,天地心任徜徉@做无知的有识之士,格局大于内容,4,推荐,2,0.1236338391135256
2010-04-18 21:14:10,星星的手指,让我在蓝色中醉死吧,4,推荐,0,0.7155899278804407
2010-04-23 16:38:40,豆瓣胡同1-1,我想不出一个男人怎么可以容忍这种公开的奸情，难道他就不怕被人瞧不起么？,5,力荐,0,0.0376868381145865
2010-06-02 14:15:33,浅苍,我正疯狂的爱上了一个英俊的跛足军官，我正跟他在这高原上散步，四周长满了美丽的石楠花，风吹着我的乱发，他正热烈的注视着我--浪漫而痛苦的日子啊！。。T^T好帅的男人。。。有夫之妇吞口水,4,推荐,6,0.9997246206694508
2010-08-01 12:30:02,差不多先生,都是早泄惹的祸。,5,力荐,1,0.6794127627482546
2010-12-09 21:40:13,荠菜香菇包,"回顾月,第四部DAVID的电影.画面唯美,音乐经典.女主很要,丈夫很宽容,大兵很压抑,最后死了...爱情主线比较清晰...可是,这能叫爱情吗?完全是肉欲的满足,以及同情心泛滥.感觉整个片子中,真正懂爱的是那个丈夫...有时候,爱一个人就是容忍以及等待.还有最后的祝福.",4,推荐,1,0.999999999999847
2010-12-14 08:46:42,saturnus醉倒在月光下,爱人啊,5,力荐,1,0.7803047014411081
2010-12-31 12:07:39,UrthónaD'Mors,中文版，比较不适应,3,还行,0,0.8083902312138639
2011-09-19 00:55:49,皮革业,古典电影的时代一去不回，这电影搁现在就得蓝幕拍了。,5,力荐,12,0.9349673405989984
2011-09-19 01:12:58,lukeson,鸿篇巨制，叹为观止，尤其钱塘江观潮那段。。。但是FF阻止了我想去小学校凭吊一下的心情，在我们签证还没过期的时候。。。,5,力荐,1,0.2696945487950931
2011-11-18 11:28:59,非了,大导演，大气象。如果能在电影院的屏幕上看肯定特有感觉啊。。。,4,推荐,1,0.7347514351526903
2011-12-29 23:34:33,听玲,又一个包法利夫人,3,还行,1,0.4861267886898043
2012-01-01 19:12:46,神甫,一部交响诗似的电影。,5,力荐,1,0.7436209636024524
2012-08-05 00:09:13,周先生,风光摄影片，细节太多，居然拍了3个多小时！,5,力荐,0,0.895365662865273
2012-10-19 21:18:00,whig,这么好的片子怎么没听说过呢？,5,力荐,1,0.7414486066761822
2012-11-23 11:19:48,洋葱仔,第43届奥斯卡最佳男配角和摄影奖。不同情女主人公，她视婚姻如儿戏，还因为作为爱尔兰人的她通奸对象是一个英格兰统治者。英国在爱尔兰统治失败，高失业率是最大的因素，正如片头那个神父所说，无所事事是危险的。片子的摄影太妙了，当女主人公在外偷情，镜头出现了两根风中摇曳的蜘蛛丝，不断地缠绕。,4,推荐,1,0.9999999999899754
2013-02-24 22:02:45,十三钗,最懂生活的是那个神父。在他心中，瑞恩的女儿永远是无助的孩子。最复杂的永远是人性，瑞恩面对众人的诘问懦弱地把责任推到深爱的女儿身上。英国军官真帅啊，面对这样一个英俊，忧郁的军官，谁都无法抵挡吧。,4,推荐,1,0.9999999958652924
2013-03-08 17:54:22,锦瑟无端,老电影真实自然的摄影，风起云涌、浪滔拍岸，实是太美了。电视上看的，裸镜全没了，害得我还以为女主角和军官只是散散步而已呢。跛军官真是惹人怜爱的英俊。,4,推荐,2,0.9999814522735456
2013-03-08 20:18:41,yxh66,爱尔兰的海边美极了。,4,推荐,0,0.9686602513148
2013-05-18 10:13:35,almore,六十年代的三部里恩作品，极恢宏，极抒情，又极典雅。这是令里恩十多年都不再碰电影的那一部，大气、细腻、温情脉脉。一部美丽电影被炮轰成烂片，并且伤了艺术家那颗敏感的心。悲剧中的悲剧。,5,力荐,27,0.9999999995113515
2013-08-05 00:39:46,Yoyo,没文化的本能女主不甘寂寞背叛好老公投向老鼠般的侵略者怀抱，五星都给导演和爱尔兰的海滩,5,力荐,0,0.999997565105205
2013-08-17 05:21:32,晃豆豆,再上映 reflet medicis 结尾好 音乐吓人,4,推荐,0,0.6900766148288211
